<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
DRE.US,D,20210521,000000,44.6484,44.8643,44.5022,44.7469,4080062.4495439,0
DRE.US,D,20210524,000000,44.9717,45.6829,44.8394,45.3546,1486380.2915339,0
DRE.US,D,20210525,000000,45.482,45.6182,45.0115,45.3347,1191944.4535466,0
DRE.US,D,20210526,000000,45.4422,45.5496,45.2263,45.2562,1537543.4674053,0
DRE.US,D,20210527,000000,45.1975,45.4521,45.0801,45.1975,2041540.3117452,0
DRE.US,D,20210528,000000,45.4621,45.7654,45.2462,45.5217,1859442.4764532,0
DRE.US,D,20210601,000000,45.5983,46.1961,45.296,46.1673,2475881.8838118,0
DRE.US,D,20210602,000000,46.3344,47.0595,46.1295,47.0296,2426115.1914886,0
DRE.US,D,20210603,000000,47.0296,47.3002,46.764,47.1659,2409188.4837724,0
DRE.US,D,20210604,000000,47.4812,47.4812,47.0097,47.2057,1863099.0716043,0
DRE.US,D,20210607,000000,47.3051,47.7686,47.1281,47.6274,1370396.7529525,0
DRE.US,D,20210608,000000,47.6373,48.1018,47.6175,47.9606,1521238.0893023,0
DRE.US,D,20210609,000000,48.1466,48.1466,47.8333,47.8333,1204005.0846801,0
DRE.US,D,20210610,000000,47.7935,48.7096,47.692,48.6757,1108122.2628586,0
DRE.US,D,20210611,000000,48.5972,48.5972,48.1168,48.3028,1366430.4983825,0
DRE.US,D,20210614,000000,48.3028,48.5683,48.0541,48.4987,1072658.2162928,0
DRE.US,D,20210615,000000,48.3813,48.4211,47.892,47.9109,903832.50434134,0
DRE.US,D,20210616,000000,48.1565,48.1953,47.1231,47.147,1678978.3962122,0
DRE.US,D,20210617,000000,47.1281,47.883,47.0296,47.8233,1730899.6344273,0
DRE.US,D,20210618,000000,47.696,47.9407,46.6079,46.6377,4099744.9250108,0
DRE.US,D,20210621,000000,46.8138,47.9507,46.5681,47.7637,1502051.2699832,0
DRE.US,D,20210622,000000,47.696,47.7637,47.2653,47.2653,1773504.9499945,0
DRE.US,D,20210623,000000,47.1559,47.3618,46.9321,46.96,1579209.7508386,0
DRE.US,D,20210624,000000,47.0197,47.3051,46.6377,46.8735,1584916.3315583,0
DRE.US,D,20210625,000000,46.8834,47.1659,46.7263,47.1281,1547413.3586889,0
DRE.US,D,20210628,000000,47.2753,47.2753,46.6278,47.1092,1268413.2384235,0
DRE.US,D,20210629,000000,47.0992,47.3141,46.7889,46.8735,1044093.140287,0
DRE.US,D,20210630,000000,46.8337,47.1181,46.2956,46.3921,2022786.814535,0
DRE.US,D,20210701,000000,46.402,46.769,46.0797,46.402,1639244.4679839,0
DRE.US,D,20210702,000000,46.5681,47.0793,46.4865,46.8436,2346878.5742084,0
DRE.US,D,20210706,000000,46.9371,47.4364,46.4179,47.4016,1993930.1760894,0
DRE.US,D,20210707,000000,47.3529,48.0093,47.0694,47.7935,2142947.7391085,0
DRE.US,D,20210708,000000,47.52,48.255,47.3618,47.8532,2623918.1884125,0
DRE.US,D,20210709,000000,48.0591,48.8707,47.8134,48.8428,2468230.8832344,0
DRE.US,D,20210712,000000,49.0388,49.5878,48.8329,49.3621,1574875.5243617,0
DRE.US,D,20210713,000000,49.1462,49.3621,48.4888,48.7046,2021807.5668922,0
DRE.US,D,20210714,000000,48.6668,49.3024,48.3425,49.0766,1688474.2832626,0
DRE.US,D,20210715,000000,48.9503,49.4307,48.9503,49.2924,1313145.9544141,0
DRE.US,D,20210716,000000,49.4685,49.7927,49.3123,49.3819,1112344.8912981,0
DRE.US,D,20210719,000000,49.1263,49.558,48.7931,49.1661,2902588.5415045,0
DRE.US,D,20210720,000000,49.4685,50.3617,49.1661,50.0364,1514281.8116421,0
DRE.US,D,20210721,000000,49.93,50.1309,49.5083,49.548,1422724.1678079,0
DRE.US,D,20210722,000000,49.372,49.6306,49.2148,49.4784,1084987.2859485,0
DRE.US,D,20210723,000000,49.5381,50.297,49.4685,50.2622,1136981.9174674,0
DRE.US,D,20210726,000000,50.0762,50.478,49.6366,49.8703,1612815.840891,0
DRE.US,D,20210727,000000,49.93,50.3219,49.6943,50.2523,1119333.3413655,0
DRE.US,D,20210728,000000,50.2622,50.3219,49.8653,49.9897,1545640.860132,0
DRE.US,D,20210729,000000,49.8604,50.4015,49.4884,49.8803,1323319.4727902,0
DRE.US,D,20210730,000000,50.0563,50.6292,49.7639,49.8504,1787173.1960982,0
DRE.US,D,20210802,000000,49.9598,50.3467,49.5829,49.6455,1507465.2828754,0
DRE.US,D,20210803,000000,49.7042,50.0275,49.5729,49.8405,1982457.6967743,0
DRE.US,D,20210804,000000,49.9797,50.0663,49.3024,49.6644,1353960.6744454,0
DRE.US,D,20210805,000000,49.92,49.9549,49.3819,49.8504,997828.2134055,0
DRE.US,D,20210806,000000,49.8703,50.3418,49.7927,50.0961,1462967.8276121,0
DRE.US,D,20210809,000000,50.0563,50.0762,49.6316,49.8604,946388.55591011,0
DRE.US,D,20210810,000000,49.9101,49.9101,49.2248,49.2546,2078051.9723191,0
DRE.US,D,20210811,000000,49.3909,49.5381,49.1761,49.372,1095557.9324755,0
DRE.US,D,20210812,000000,49.4784,49.744,49.0587,49.744,1389969.6411574,0
DRE.US,D,20210813,000000,49.936,50.3,49.749,50.2115,855811.16510653,0
DRE.US,D,20210816,000000,50.123,50.6939,50.123,50.4084,1230233.639616,0
DRE.US,D,20210817,000000,50.1329,50.6054,50.0732,50.5566,1052536.3863906,0
DRE.US,D,20210818,000000,50.5566,50.6441,49.6495,49.7191,1291928.2518931,0
DRE.US,D,20210819,000000,49.5321,49.9459,49.2904,49.8365,1627648.3259787,0
DRE.US,D,20210820,000000,49.8176,50.3099,49.562,50.0434,1597564.1091225,0
DRE.US,D,20210823,000000,50.1428,50.4273,49.739,49.7689,1241049.6007476,0
DRE.US,D,20210824,000000,49.739,50.0931,48.7295,48.9115,1047034.9047665,0
DRE.US,D,20210825,000000,48.7742,49.0597,48.5275,48.7145,1228990.9803895,0
DRE.US,D,20210826,000000,48.813,49.5719,48.6459,49.3252,1905684.2794171,0
DRE.US,D,20210827,000000,49.6306,49.9757,49.6107,49.8176,2143578.1172113,0
DRE.US,D,20210830,000000,49.9061,51.1474,49.7888,51.0878,2971855.7341165,0
DRE.US,D,20210831,000000,51.0231,51.787,50.7337,51.7084,3841802.6506183,0
DRE.US,D,20210901,000000,52.0138,52.7617,51.6189,52.6245,2340395.8341659,0
DRE.US,D,20210902,000000,52.7418,52.89,52.2057,52.8314,1470253.8724458,0
DRE.US,D,20210903,000000,52.6832,52.905,52.2008,52.8015,1800408.120093,0
DRE.US,D,20210907,000000,52.6931,52.713,51.6487,52.1908,1589471.7433344,0
DRE.US,D,20210908,000000,51.9939,52.8503,51.9591,52.4763,1538518.6934973,0
DRE.US,D,20210909,000000,52.2206,52.2206,50.5666,50.5964,2704710.1405013,0
DRE.US,D,20210910,000000,50.6541,50.7237,49.8962,49.9757,1824691.2497835,0
DRE.US,D,20210913,000000,50.3796,50.4373,49.6406,49.7977,1141024.5815044,0
DRE.US,D,20210914,000000,49.9161,50.1478,49.4874,49.7977,985755.51761931,0
DRE.US,D,20210915,000000,49.8275,50.2702,49.5222,49.8464,1124855.9361318,0
DRE.US,D,20210916,000000,49.8464,50.2602,49.552,49.8176,919469.29960805,0
DRE.US,D,20210917,000000,49.4526,49.7092,48.5763,48.6757,2954037.2474894,0
DRE.US,D,20210920,000000,48.3604,48.7444,47.6811,48.3604,1615908.4135291,0
DRE.US,D,20210921,000000,48.5176,48.8717,48.1436,48.1536,1403393.5780443,0
DRE.US,D,20210922,000000,48.5673,48.813,48.262,48.6658,1629844.0927673,0
DRE.US,D,20210923,000000,48.7742,48.9214,48.3207,48.5673,1535031.0034838,0
DRE.US,D,20210924,000000,48.449,48.6658,48.0153,48.1038,1503931.3450266,0
DRE.US,D,20210927,000000,47.9855,48.4589,47.2276,47.336,1472153.0498559,0
DRE.US,D,20210928,000000,46.9232,47.7139,46.6765,47.4145,1979734.1014308,0
DRE.US,D,20210929,000000,47.5618,48.0551,47.5429,47.878,1212818.3134661,0
DRE.US,D,20210930,000000,48.1824,48.2023,47.1301,47.139,1972958.7935607,0
DRE.US,D,20211001,000000,47.3648,48.4788,46.8834,48.0551,1765083.8224208,0
DRE.US,D,20211004,000000,47.9367,48.8528,47.9367,48.6559,2694770.8774648,0
DRE.US,D,20211005,000000,48.7931,49.1482,48.2918,48.9513,1701214.5564973,0
DRE.US,D,20211006,000000,48.8329,49.6495,48.065,49.5421,2369696.8539855,0
DRE.US,D,20211007,000000,49.7977,50.5914,49.6435,49.936,2650781.1430021,0
DRE.US,D,20211008,000000,50.0145,50.1528,49.5908,49.6306,988865.18184871,0
DRE.US,D,20211011,000000,49.6008,49.8962,49.2278,49.8464,692750.3463628,0
DRE.US,D,20211012,000000,50.1329,50.9455,49.7689,50.7635,1684625.6590563,0
DRE.US,D,20211013,000000,50.6143,51.6189,50.6143,51.5513,1187976.1882012,0
DRE.US,D,20211014,000000,51.8457,52.2992,51.6587,52.2107,1240778.1460622,0
DRE.US,D,20211015,000000,52.5449,52.7418,52.151,52.4076,1323502.4533559,0
DRE.US,D,20211018,000000,52.2296,53.2441,51.9551,53.077,1653105.7485306,0
DRE.US,D,20211019,000000,53.3426,53.4809,52.9288,52.9885,975264.2967225,0
DRE.US,D,20211020,000000,53.087,54.0428,52.7816,54.0229,1617355.1664635,0
DRE.US,D,20211021,000000,54.0617,54.6913,53.7991,54.3472,1558607.3456045,0
DRE.US,D,20211022,000000,54.377,54.948,54.0806,54.6714,1043083.7310124,0
DRE.US,D,20211025,000000,54.761,54.8684,54.19,54.8495,1174333.0767905,0
DRE.US,D,20211026,000000,54.9032,55.1051,54.4854,54.761,2199403.2759574,0
DRE.US,D,20211027,000000,55.0176,55.2633,54.574,54.5939,1407940.9467186,0
DRE.US,D,20211028,000000,54.7311,55.9028,54.6237,55.874,1676123.0950769,0
DRE.US,D,20211029,000000,55.676,56.1196,55.2245,55.3816,2338541.8992034,0
DRE.US,D,20211101,000000,55.676,55.8143,54.2398,55.4791,1360261.4393098,0
DRE.US,D,20211102,000000,55.6571,55.874,55.0076,55.2434,2220491.283462,0
DRE.US,D,20211103,000000,55.312,55.8004,55.0076,55.4403,1675739.0369665,0
DRE.US,D,20211104,000000,55.7656,55.8441,55.2533,55.5786,1053660.4098657,0
DRE.US,D,20211105,000000,55.7954,56.1296,55.1499,55.1847,1009274.5526398,0
DRE.US,D,20211108,000000,55.2722,55.8829,54.9629,55.874,1116140.2299551,0
DRE.US,D,20211109,000000,56.0112,56.0112,55.4304,55.7854,1297516.1968614,0
DRE.US,D,20211110,000000,55.7854,56.607,55.5985,56.3166,1239776.7798894,0
DRE.US,D,20211111,000000,56.2181,56.8487,55.9625,56.8388,1156046.0794842,0
DRE.US,D,20211112,000000,56.8089,57.0944,56.5036,56.789,951058.5818867,0
DRE.US,D,20211115,000000,56.7502,57.3043,56.601,57.2645,1271719.9586467,0
DRE.US,D,20211116,000000,57.3043,57.5221,56.7502,57.1461,1553780.4791431,0
DRE.US,D,20211117,000000,56.987,57.542,56.2151,57.5221,1003866.572074,0
DRE.US,D,20211118,000000,57.5708,57.6554,57.1063,57.6206,1309065.0856436,0
DRE.US,D,20211119,000000,58.0562,58.3924,57.7588,58.0761,1621253.0546683,0
DRE.US,D,20211122,000000,58.3138,58.7087,57.5708,58.1547,1080274.0282998,0
DRE.US,D,20211123,000000,57.9965,58.7286,57.7787,58.5108,942917.9574879,0
DRE.US,D,20211124,000000,58.6102,59.4417,58.3825,59.2826,1026591.3507928,0
DRE.US,D,20211126,000000,58.5605,59.2438,57.7588,57.7588,891138.4789419,0
DRE.US,D,20211129,000000,58.1547,59.3522,57.908,58.8281,1017345.8052857,0
DRE.US,D,20211130,000000,58.3526,59.0658,57.5609,57.72,4256694.9971699,0
DRE.US,D,20211201,000000,58.4421,60.0057,57.8981,57.9468,1629250.9140103,0
DRE.US,D,20211202,000000,58.284,59.7083,58.2541,59.1046,1584866.0621721,0
DRE.US,D,20211203,000000,59.3323,59.7779,58.3825,59.0558,1450111.9347892,0
DRE.US,D,20211206,000000,59.4805,60.4016,59.3821,60.1539,1278390.7061935,0
DRE.US,D,20211207,000000,60.4215,61.3067,60.4016,60.7577,1663074.167811,0
DRE.US,D,20211208,000000,60.7577,61.43,60.7179,61.1734,1120767.0242595,0
DRE.US,D,20211209,000000,60.9954,61.0342,60.2723,60.4016,1442939.4987683,0
DRE.US,D,20211210,000000,60.6582,61.1734,60.4115,60.9456,1173944.9971292,0
DRE.US,D,20211213,000000,61.1237,62.5192,60.7875,62.1233,1689801.3950579,0
DRE.US,D,20211214,000000,61.7374,62.0417,60.7577,61.4897,2132671.6711846,0
DRE.US,D,20211215,000000,61.6578,62.8504,61.6578,62.2218,1711030.1568438,0
DRE.US,D,20211216,000000,62.1531,62.7658,61.4698,61.9254,1555865.653282,0
DRE.US,D,20211217,000000,61.9154,62.4625,61.2818,61.44,3619781.8742059,0
DRE.US,D,20211220,000000,61.0342,61.9254,60.5597,61.6578,1351215.9659597,0
DRE.US,D,20211221,000000,61.9651,62.1332,61.252,61.6081,928643.46258681,0
DRE.US,D,20211222,000000,61.7175,62.1531,61.7175,62.1134,1152618.7127341,0
DRE.US,D,20211223,000000,62.2019,62.4495,61.5981,61.9353,1396192.9911672,0
DRE.US,D,20211227,000000,62.2317,63.657,62.1134,63.6272,967569.0590853,0
DRE.US,D,20211228,000000,63.6471,63.845,63.2264,63.7257,782735.56379712,0
DRE.US,D,20211229,000000,63.9335,64.6368,63.5377,64.4587,842494.80470613,0
DRE.US,D,20211230,000000,64.5373,64.6984,64.1215,64.4687,796351.52973919,0
DRE.US,D,20211231,000000,64.597,65.527,64.409,64.9531,1415098.3019236,0
DRE.US,D,20220103,000000,64.9531,65.1112,62.4495,63.8848,1412358.6203765,0
DRE.US,D,20220104,000000,63.8848,64.5373,62.6674,63.0632,1653611.4585556,0
DRE.US,D,20220105,000000,62.8056,63.3208,61.4012,61.4101,3206120.1222282,0
DRE.US,D,20220106,000000,61.4499,61.9651,60.5498,60.9059,3310280.3011789,0
DRE.US,D,20220107,000000,60.0743,60.8561,59.2488,59.58,2224824.5045512,0
DRE.US,D,20220110,000000,59.3124,59.5899,58.5505,59.5203,1615025.6831077,0
DRE.US,D,20220111,000000,59.402,59.7531,58.4968,59.6397,1192441.1150821,0
DRE.US,D,20220112,000000,59.6785,60.1141,59.3423,59.5701,1371528.8195293,0
DRE.US,D,20220113,000000,59.5701,59.7481,59.1095,59.58,1225342.4283402,0
DRE.US,D,20220114,000000,59.4417,59.4417,58.1994,59.1841,1326533.6973429,0
DRE.US,D,20220118,000000,58.3327,58.5903,57.6703,58.4421,2097327.2657579,0
DRE.US,D,20220119,000000,59.026,59.1672,57.4624,57.5509,1560559.808564,0
DRE.US,D,20220120,000000,57.5509,58.284,57.0964,57.1849,1640242.8179935,0
DRE.US,D,20220121,000000,57.5609,58.2044,56.8487,57.0268,1879953.3914044,0
DRE.US,D,20220124,000000,56.6209,56.7701,54.8107,56.433,2304634.1928339,0
DRE.US,D,20220125,000000,56.0172,56.5911,55.1568,56.3544,1746246.8780296,0
DRE.US,D,20220126,000000,56.4628,57.3242,55.305,55.869,2075405.7918303,0
DRE.US,D,20220127,000000,56.047,56.433,54.2806,54.7212,2560101.2026507,0
DRE.US,D,20220128,000000,54.9191,56.601,53.9493,56.5911,1825832.3648499,0
DRE.US,D,20220131,000000,56.2102,57.2446,56.1714,57.175,2031342.6640637,0
DRE.US,D,20220201,000000,57.175,57.3828,56.1614,56.611,1761921.8780298,0
DRE.US,D,20220202,000000,56.7105,58.4322,56.7105,58.2442,3150145.1607112,0
DRE.US,D,20220203,000000,58.1945,58.5207,57.7797,58.1845,1461601.5056956,0
DRE.US,D,20220204,000000,57.8085,57.918,56.7403,57.0765,1508574.2255346,0
DRE.US,D,20220207,000000,57.1063,57.4226,56.4479,56.7105,1803998.3596543,0
DRE.US,D,20220208,000000,56.7304,57.0069,56.3146,56.4926,1876225.413725,0
DRE.US,D,20220209,000000,57.1262,58.086,57.1163,57.9279,2064404.8393576,0
DRE.US,D,20220210,000000,57.0466,57.3729,55.127,55.3647,1707979.8104901,0
DRE.US,D,20220211,000000,55.3945,55.8988,54.1473,54.6327,2211497.0848858,0
DRE.US,D,20220214,000000,54.7112,55.3349,53.8409,53.9792,1783940.8745665,0
DRE.US,D,20220215,000000,54.5063,54.8545,53.6808,53.7106,1880417.8805328,0
DRE.US,D,20220216,000000,53.83,54.1035,52.7657,53.5813,2082897.9411473,0
DRE.US,D,20220217,000000,53.3526,53.4819,52.6364,52.7259,2130492.9959873,0
DRE.US,D,20220218,000000,52.6662,53.273,52.4375,52.6364,1226587.0983421,0
DRE.US,D,20220222,000000,52.5867,53.0044,52.1192,52.4773,2126069.290003,0
DRE.US,D,20220223,000000,52.4474,53.0243,51.8009,51.9103,1757422.7679662,0
DRE.US,D,20220224,000000,51.0549,52.3132,50.5884,52.1391,2434658.9763646,0
DRE.US,D,20220225,000000,52.338,53.7802,52.1192,53.6112,1932783.5001217,0
DRE.US,D,20220228,000000,53.0343,53.1735,52.0723,52.716,3165797.0367937,0
DRE.US,D,20220301,000000,53.0044,53.4122,52.3579,52.5867,2073908.7695097,0
DRE.US,D,20220302,000000,52.8055,53.3625,52.7011,53.0044,2239083.9186364,0
DRE.US,D,20220303,000000,53.4719,54.019,52.8851,53.8598,1837849.7643113,0
DRE.US,D,20220304,000000,53.3426,54.6655,53.3426,54.6157,2039145.4781874,0
DRE.US,D,20220307,000000,54.6356,55.2921,54.203,54.2278,2666371.6904335,0
DRE.US,D,20220308,000000,54.1184,54.6247,53.1437,53.3625,1995177.8622545,0
DRE.US,D,20220309,000000,54.3472,54.5959,53.7802,54.0786,1320921.6230692,0
DRE.US,D,20220310,000000,53.4719,54.377,53.1735,54.2179,1145470.4060186,0
DRE.US,D,20220311,000000,54.6456,54.8311,53.12,53.3426,1700917.9671188,0
DRE.US,D,20220314,000000,53.641,54.2278,53.3824,54.009,1349850.6494309,0
DRE.US,D,20220315,000000,54.6257,54.9042,53.2232,53.8101,1516151.8328081,0
DRE.US,D,20220316,000000,54.198,54.6157,53.1934,54.576,2105849.9374917,0
DRE.US,D,20220317,000000,54.4168,55.4413,54.4069,55.4314,1282542.9574924,0
DRE.US,D,20220318,000000,55.302,56.1276,55.2424,55.9784,3375324.8653514,0
DRE.US,D,20220321,000000,56.0182,56.2768,55.2225,55.7596,1345353.5501428,0
DRE.US,D,20220322,000000,55.9486,56.1077,55.5706,55.7795,1852051.8712963,0
DRE.US,D,20220323,000000,55.5706,55.9287,55.0832,55.7099,1818911.27576,0
DRE.US,D,20220324,000000,55.7297,55.9685,55.0832,55.7894,2398419.7758638,0
DRE.US,D,20220325,000000,55.9685,56.5155,55.4512,56.4459,1651051.741411,0
DRE.US,D,20220328,000000,56.5453,57.6792,56.247,57.3311,2267218.6886964,0
DRE.US,D,20220329,000000,57.7688,58.6241,57.2714,58.3854,2383402.2994349,0
DRE.US,D,20220330,000000,58.0771,58.8629,57.7986,58.7932,1854287.8535938,0
DRE.US,D,20220331,000000,59.0618,59.1712,57.6892,57.7489,2051888.7675853,0
DRE.US,D,20220401,000000,57.908,59.022,57.6991,58.9126,1248241.1391352,0
DRE.US,D,20220404,000000,59.032,59.0717,57.8981,58.5147,1667125.8803376,0
DRE.US,D,20220405,000000,58.3854,59.5094,58.3854,58.9822,1235948.2634375,0
DRE.US,D,20220406,000000,58.8927,60.3449,58.3258,60.2454,1719486.4729878,0
DRE.US,D,20220407,000000,59.7978,60.3896,59.2906,60.0365,1737983.5963285,0
DRE.US,D,20220408,000000,60.0166,60.0166,58.8032,59.201,1846193.4770303,0
DRE.US,D,20220411,000000,59.1414,59.39,58.2064,58.4053,1507254.1514534,0
DRE.US,D,20220412,000000,58.2263,59.0618,58.0572,58.5744,1155690.17223,0
DRE.US,D,20220413,000000,58.4948,58.9026,57.8682,58.5446,1103766.9232395,0
DRE.US,D,20220414,000000,58.8131,58.9325,57.8682,57.9378,1080572.6284537,0
DRE.US,D,20220418,000000,58.0473,58.3755,57.7489,58.1666,1035442.7843123,0
DRE.US,D,20220419,000000,58.4053,60.0465,58.1865,59.8873,1411761.4200686,0
DRE.US,D,20220420,000000,60.0664,61.5882,59.8873,61.2003,1452177.0011737,0
DRE.US,D,20220421,000000,61.6578,61.807,60.5836,60.6831,1309092.2311121,0
DRE.US,D,20220422,000000,60.7228,60.7228,59.4895,59.5591,1114795.0211808,0
DRE.US,D,20220425,000000,59.5392,59.7481,57.9776,59.0121,1636242.3802409,0
DRE.US,D,20220426,000000,58.8927,59.6188,58.2462,58.3456,1548082.9469129,0
DRE.US,D,20220427,000000,58.4053,59.9371,58.2263,58.9026,2767419.1889917,0
DRE.US,D,20220428,000000,59.0717,60.1658,58.2561,59.6287,1769001.8183801,0
DRE.US,D,20220429,000000,59.0817,59.2906,54.2875,54.4566,4885690.6918097,0
DRE.US,D,20220502,000000,54.9042,55.1628,51.6119,52.706,3379679.1995828,0
DRE.US,D,20220503,000000,52.7558,53.462,52.5469,52.8353,1888504.2139945,0
DRE.US,D,20220504,000000,52.7856,53.0243,51.3086,52.7259,3003313.3106034,0
DRE.US,D,20220505,000000,52.716,52.9149,50.2542,50.7466,2471256.094895,0
DRE.US,D,20220506,000000,50.1796,50.4383,48.861,49.4933,3429673.1095315,0
DRE.US,D,20220509,000000,48.8667,49.2347,47.2554,47.4543,2404398.8166567,0
DRE.US,D,20220510,000000,54.7252,56.0779,46.8675,49.3143,17440309.029478,0
DRE.US,D,20220511,000000,50.6969,54.8644,50.677,53.1735,10428322.835427,0
DRE.US,D,20220512,000000,52.9149,53.1636,50.4184,51.97,5189707.8748039,0
DRE.US,D,20220513,000000,52.24,53.77,51.73,53.62,4152998,0
DRE.US,D,20220516,000000,53.91,54.16,53.39,53.44,3500030,0
DRE.US,D,20220517,000000,53.72,54.51,52.49,54.5,4631087,0
DRE.US,D,20220518,000000,54.26,54.57,51.61,51.74,2933481,0
DRE.US,D,20220519,000000,51.34,51.855,50.98,51.07,2863850,0
DRE.US,D,20220520,000000,51.6,51.855,49.955,50.91,3281214,0
DRE.US,D,20220523,000000,51.43,51.68,50.6731,51.03,4166540,0
DRE.US,D,20220524,000000,50.8,51.18,48.65,50.49,3947025,0
DRE.US,D,20220525,000000,50.28,51.56,50.15,51.21,2052786,0
DRE.US,D,20220526,000000,51.48,51.92,51.01,51.59,1245328,0
DRE.US,D,20220527,000000,51.98,54.11,51.9,53.42,2883159,0
DRE.US,D,20220531,000000,52.91,53.78,52.57,52.83,4350533,0
DRE.US,D,20220601,000000,52.93,53.39,51.41,52.64,1943585,0
DRE.US,D,20220602,000000,52.45,53.92,52.19,53.77,2357818,0
DRE.US,D,20220603,000000,53.22,53.82,52.675,53.27,1630618,0
DRE.US,D,20220606,000000,53.72,53.72,52.83,53.01,1107645,0
DRE.US,D,20220607,000000,52.73,52.95,51.61,52.87,1970905,0
DRE.US,D,20220608,000000,52.17,52.64,51.555,51.97,1890305,0
DRE.US,D,20220609,000000,51.81,52.59,51.64,51.78,2686261,0
DRE.US,D,20220610,000000,51.22,51.295,49.77,49.78,2602264,0
DRE.US,D,20220613,000000,49.7,51.15,49.28,50.27,15933223,0
DRE.US,D,20220614,000000,49.96,51.78,49.74,51.2,7009764,0
DRE.US,D,20220615,000000,51.8,54.5,51.7,53.68,7347034,0
DRE.US,D,20220616,000000,52.31,53.23,51.15,52.15,3758886,0
DRE.US,D,20220617,000000,52.39,53.1,51.32,51.44,6256222,0
DRE.US,D,20220621,000000,52.0193,52.92,51.56,52.59,3550958,0
DRE.US,D,20220622,000000,52.04,54.83,51.86,54.04,3461177,0
DRE.US,D,20220623,000000,54.43,55.74,54.28,55.47,2894074,0
DRE.US,D,20220624,000000,55.75,57.55,55.65,57.45,5016991,0
DRE.US,D,20220627,000000,57.44,57.65,56.03,56.17,4747696,0
DRE.US,D,20220628,000000,56.56,57.71,55.46,55.6,2884643,0
DRE.US,D,20220629,000000,55.55,55.55,54.49,55.35,2185339,0
DRE.US,D,20220630,000000,55.02,55.77,54.02,54.95,3715913,0
DRE.US,D,20220701,000000,54.86,56.41,54.86,56.2,2213552,0
DRE.US,D,20220705,000000,55.98,56.94,55.22,56.84,3030894,0
DRE.US,D,20220706,000000,56.94,57.89,56.65,57.04,3421137,0
DRE.US,D,20220707,000000,56.82,58.16,56.82,57.52,1978747,0
DRE.US,D,20220708,000000,57.23,57.75,56.57,57.27,1638122,0
DRE.US,D,20220711,000000,56.97,57.78,56.77,57.3,1522603,0
DRE.US,D,20220712,000000,56.97,57.86,56.54,56.92,1429290,0
DRE.US,D,20220713,000000,56.14,57.37,55.85,56.88,1880518,0
DRE.US,D,20220714,000000,55.74,56.16,55.19,55.59,2797677,0
DRE.US,D,20220715,000000,56.16,57.2,55.79,57.03,2013546,0
DRE.US,D,20220718,000000,57.74,58.52,56.07,56.18,1740504,0
DRE.US,D,20220719,000000,56.3,58.96,56.3,58.89,1849201,0
DRE.US,D,20220720,000000,58.73,59.96,58.35,58.61,1995821,0
DRE.US,D,20220721,000000,58.59,59.13,57.92,59.1,1720189,0
